customer_tweet_id,agent_tweet_id,customer_text,agent_reply,created_at
2873613,2873612,Thank you to Paul on flight 1441 today for his help getting me thru transfer control at Heathrow! Had to run to make flight BA177. Bag didn't...sigh,"You're welcome, Sue. Have a great week! ^Stephen",Tue Nov 28 03:50:16 +0000 2017
2874289,2874288,what are the A380 flight numbers going in and out of Boston? I can’t seem to location that anywhere.,Hi Craig. We don't operate the Airbus A380 to and from London to Boston. That is why you can't find the flight numbers. ^Neil,Tue Nov 28 04:41:49 +0000 2017
2874291,2874290,I think I may have left something on flight BA2279 landed at Oakland 2 hours ago. Can you help plz!?,Hi Helen. You will need to contact lost property at Oakland airport on 510-563-3629. I hope they're able to help you. ^Neil,Tue Nov 28 04:39:46 +0000 2017
2874294,2874293,"Have been trying to book flights for last few hours, system keeps resetting. Is it affected by high traffic or is there some way to correct?","Sorry to hear about these issues, Kai. It's important that you're using the most up-to-date browser version and a secured internet connection. Thanks for your patience. ^Stephen",Tue Nov 28 04:28:05 +0000 2017
2874297,2874295,"just booked a flight, I’m One World Sapphire thru AA, how can I register my Avios account to receive benefits? I added my AA # at time of Booking.","Hi there, Jeremy. You'd only be able to do this through the booking agent. Just so you know, you'll only be able to have one frequent flyer account in the booking. ^Stephen",Tue Nov 28 04:25:03 +0000 2017
2874296,2874298,Does being Sapphire member allow me advanced seat selection?,"It certainly does, Jeremy. You'll be able to assign your seat in Manage My Booking, on our website. We hope you have a great flight! ^Liz",Tue Nov 28 06:58:04 +0000 2017
2874300,2874299,Surprised and delighted to be upgraded by for the long haul home. Much appreciated #Thanksgiving,"You're very welcome, Melissa. We hope you enjoyed the flight. ^Stephen",Tue Nov 28 04:19:07 +0000 2017
2874302,2874301,Arrived on BA2037 on 20/11 with ent sys in flight broken on full plane Heard reports of this again during weeks flights. Should I no ent on return flight on 04/12?,"We're sorry about that, David. It does happen very often at all and usually the crew can fix it whilst in the air. Let us know how the flight home goes. ^Stephen",Tue Nov 28 04:18:30 +0000 2017
2875133,2875131,"ok so my wife calls me from Fukuoka with an issue with her flight, booked with BA. I need to speak to someone at BA - I don't need an automated message. Is there a number I can call?","Hi Michael. We're sorry your wife is having problems. Apologies for taking so long to get to you. If you're not named in her booking, we wouldn't be able to speak with you. Did your wife manage to get things sorted out? ^Neil",Tue Nov 28 04:56:11 +0000 2017
2875132,2875134,"She did but it was quite stressful. She was able to fly from Fukuoka to Haneda, thankfully, after a long wait, her flight was found in Haneda and she is on her way home. I booked her flight, her name is Seiko Mizuta-Spencer","We're glad they were able to find her booking, Michael, and she's on her way home from Haneda Airport. The way her surname was entered on her ticket may have caused confusion. ^Cecilia",Tue Nov 28 09:31:55 +0000 2017
2875137,2875135,for our flight to NYC do we need a printed Etsa?,Hi Michael. Sorry for the late reply. Yes you will have to take the ESTA with you to the airport. ^Neil,Tue Nov 28 04:54:20 +0000 2017
2875136,2875138,"To clarify, in paper form? Or is it OK on phone?","We'd recommend you print a copy of your ESTA for your records, however you don't need to present it upon arrival, Michael. ^Steph",Tue Nov 28 07:27:28 +0000 2017
2875141,2875139,Absolutely appalled by the fact that lie on their app to con you out of £56 #disgusting #neveragain #nocustomerservice,Hi Zoe. I'm sorry you're unhappy. Can you explain the meaning behind your message? We'd like to help if we can. ^Neil,Tue Nov 28 04:53:30 +0000 2017
2875140,2875142,"We checked the seating plan and there were hardly any seats left, so paid £56, checked again after we paid and there were loads!","This doesn't normally happen, Zoe. We'll make sure this is reported from our side. Sorry for any frustration this has caused you. ^Sarah",Tue Nov 28 11:22:26 +0000 2017
2875143,2875144,Frustration? It’s caused a large hole in my bank account?!?,"We're sorry you remain unhappy, Zoe. I understand why you paid for your seats in advance and we can only apologise that the seat map showed alternative seats after you'd made the payment. ^Steph",Tue Nov 28 14:11:17 +0000 2017
2875150,2875148,bronze member. Asking me to pay for seats under 7 days before flight. Please help ASAP,"Hi there. I'm sorry you're being charged for your seat choice. Have you booked a Basic fare, as you will get allocated a seat when online check-in opens. If you want to change it or pre-book beforehand you will have to pay the applicable fee. ^Neil",Tue Nov 28 04:52:38 +0000 2017
2875149,2875151,"Just paid to upgrade from WT to WT+. Initially it said seats at airport, then 4 hours later we had to pay and 4 hours after that it let us do for free. Are your systems running on coal? Appalling level of transparency.","Hi, Azile, seating requests are free within 24 hours of departure. Sometimes if departure is within a few days, the airport have control of the seating while they make any necessary changes. We hope this explains what happened. ^Cecilia",Tue Nov 28 12:02:48 +0000 2017
2875152,2875153,Bronze membership has always given me free seat choice from 7 days out. Is that not the case any more? Regardless of that your systems are slow and it has taken over 8 hours since upgrade for free seating to appear. Very poor and I nearly paid by accident.,"Hi there, could you DM us your booking reference, full name and phone number? ^Chris",Tue Nov 28 13:19:17 +0000 2017
2875157,2875155,how can I log into my booking if I am booked through net flights?,Hi Becca. You will need your booking reference and your surname and add them into Manage My Booking on our website. ^Neil,Tue Nov 28 04:50:52 +0000 2017
2875156,2875158,Hiya the booking reference doesn’t work on the BA website,"Your booking agent should have provided you with an airline record locator or PNR, Becca. This should be noted on your confirmation documents. If not, they'll be able to locate it and provide you with the correct reference. ^Steph",Tue Nov 28 08:50:13 +0000 2017
2875161,2875159,Thanks for cancelling my flight a few hours beforehand. Lost my whole last day of my holiday .,Hi Roseann. Apologies for the late reply. I'm sorry your flight was cancelled. Have you managed to get re-booked? ^Neil,Tue Nov 28 04:47:40 +0000 2017
2875160,2875162,After being on the phone for 2and a half hours and ruining my last day in New York...yes . Eventually managed to get an earlier flight very stressful with little time to get to the airport!! This was a special occasion my daughters 16th birthday .,"We understand how disappointing this must have been, especially as it was your daughter's 16th birthday. We apologise for the inconvenience caused. ^Chris",Tue Nov 28 11:22:35 +0000 2017
2875165,2875164,Been stood in fast track security at JFK for 40 mins. Don't offer it if you can't deliver it BA,"Thanks for your feedback, Sally. This isn't a service the BA staff manage. It's operated by the airport authority. We hope the wait wasn't much longer. ^Stephen",Tue Nov 28 04:46:57 +0000 2017
2875167,2875166,any ideas why I'm unable to check in online for my Leeds Bradford to London Heathrow flight tomorrow morning.,"Hi Dan. We're sorry you finding it difficult checking in online. Are you using the app or a PC? Try deleting and re-installing the app. If this doesn't work, you will have to check in at the airport. ^Neil",Tue Nov 28 04:46:11 +0000 2017
2875169,2875168,if i want to book open jaw reward with companion voucher before sale ends whats the best phone number to call on?,Hi Adam. Sorry for the late reply. You wouldn't get a reward flight in the sale. You would pay the same amount of taxes and Avios as you would any other time. The sale is only for commercial tickets. ^Neil,Tue Nov 28 04:44:24 +0000 2017
2875913,2875912,Please sort out your US customer service. It's appalling. Please stop rerouting all calls to India. A toxic combination of incompetence and rudeness. Four hours on the phone + my problem is still not resolved.,"We're sorry it was more difficult than it should have been, Rachel. We're here to help if you still need it? Just DM more details. If it's a booking, include your reference, full name and contact number. Thanks. ^Stephen",Tue Nov 28 05:40:36 +0000 2017
2875915,2875914,"just landed,excellent flight from London to New Orleans #BA225, great team on board!!",Hi Chris. We're glad you such an enjoyable flight. It's good to hear the crew looked after you so well. We will pass on your thanks to the crew. ^Neil,Tue Nov 28 05:36:44 +0000 2017
2875917,2875916,"Daughters stuck in Bali due out Denpasar Thurs 30th, need to get BA flight to US from Lon 7th can u rebook her from Jakarta",Hi Adam. Apologies for the late reply. We're sorry your daughter is caught up with the problems in Bali. If you're not named in her booking she'd have to contact us directly herself. ^Neil,Tue Nov 28 05:27:46 +0000 2017
2875919,2875918,. So no response on social media either - this has got to be the new standard for not caring about your clients... even AT&amp;T and Verizon act like they care about their clients,"Hi Ali. We're sorry you're unhappy with the service we've offered you. Can you DM your full name, email, booking ref, home address with zip code and your telephone number. We can then take a look into this for you. ^Neil",Tue Nov 28 05:26:03 +0000 2017
2875923,2875921,currently stressing over my flight out of Bali on Thursday and can find no number to call you on #mountagung,"Hi Faye. We're sorry for the late reply. We'd be happy to offer assistance. DM your booking ref, email, home address with post code and your telephone number. ^Neil",Tue Nov 28 05:24:23 +0000 2017
2875926,2875925,Actually going to cost me one £700 thanks https://t.co/zjoNYYrksZ,"Hi Cai. We're really sorry for the situation with your cancelled flights to Fuerteventura. We understand how upsetting this is for you, especially with the added cost to re-book. ^Neil",Tue Nov 28 05:22:35 +0000 2017
2875928,2875927,"your app is rubbish when used with an AA first leg. Already check in for AA flight but you insist I check in again. That fails and result unable to check seat allocation let alone change seating, or get boarding pass.","Hi Alec. We're sorry you had problems checking in using the app. You can't use the app to check in for an American Airlines flight, as the systems are not compatible. ^Neil",Tue Nov 28 05:20:25 +0000 2017
2876658,2876656,booked a BA flight through TUI from Cancun to London. Do we have to pay the departure tax as it's a BA flight?,"The departure tax is usually included in your ticket price, James. Your booking agent will be able to check this for you. We can check this for you too. Please DM your booking ref, full name, passport number, expiry date and your date of birth. ^Steph",Tue Nov 28 06:13:20 +0000 2017
2876661,2876659,"Trying to pay for a reservation I had on hold today and the website keeps telling me ""Sorry, there seems to be a technical problem try again later"" Don't want to miss out on my fare.","Hi Jodi. We're sorry you've had problems paying for your booking. DM your booking ref, email, home address with zip code and telephone number. We hope we can help you? ^Neil",Tue Nov 28 05:54:05 +0000 2017
2876660,2876662,"Thanks Neil, but we got it taken care of.","Thanks for letting us know, Jodi. Have a good day. ^Julie",Tue Nov 28 20:50:18 +0000 2017
2876665,2876663,"Tried to book 3ks worth of flights tonight. Your website crashed. Flights have now gone up. 30minute overseas phone call and after the usual no help from customer service, they say, that's life! Now booking with @VirginAtlantic #silverexecutiveclubmember","Hi Anthony. We're sorry you chosen to book with another airline. We understand you had issues booking online, but we aren't aware of any issues with the website. ^Neil",Tue Nov 28 05:52:37 +0000 2017
2876668,2876666,Much respect this evening for sorting out wrong date glanger by myself without a bead of sweat waisted! Thank you to Bernadette &amp; Racheal #ticketing #terminal5 happy man also! Definitely for me #theworldsfavouriteairline !😬🙌😃👏😁☝️😊👊😃👍 https://t.co/E8puhBcLcV,"Hi, Trevor. Thanks for the fab feedback, it's hugely appreciated. We'll be sure to pass this on for you. ^Lisa",Tue Nov 28 05:52:08 +0000 2017
2876667,2876669,"Hi Lisa, please do! Back on board very soon. Regards, Trevor.","Great, Trevor. See you on board soon then. ^ Pip",Wed Nov 29 10:30:17 +0000 2017
2866300,2866301,A combination of @Delta and lost my bag at heathrow and I can't get a straight answer from any of them. I'm bout to wear stretch pants to a conference. Thanks guys.,Hi Archel. We're sorry the delay to your bag. I do appreciate it's frustrating but until we know more we can't advise anything at this time. ^Neil,Tue Nov 28 05:51:22 +0000 2017
2876671,2876670,why can’t I check in online!! This is driving me nuts!,"Hi Ruth. I'm sorry you've had problems checking in online. We're not aware of any issues, but you'll be best checking in at the airport. ^Neil",Tue Nov 28 05:49:47 +0000 2017
2877170,2877169,"Stuck in Bali, disgusted by diabolical ‘support’ and ‘service’ from . Completely ill-informed, inflexible approach - I had to tell them a volcano was erupting!","We're sorry your travel plans have been disrupted, Andrew. We're aware of the current situation in Bali. If you need our help, please DM your booking ref, full name, home and email address. ^Steph",Tue Nov 28 06:43:09 +0000 2017
2877173,2877171,Unexpectedly up at 4am thanks to - gonna be a long day,"We're sorry we've woken you up early, Ian. If you're flying with us today, have a great flight. If not, have a great day! ^Liz",Tue Nov 28 06:42:09 +0000 2017
2877172,2877174,Well the flight was okay ... just a pity that it didn't happen yesterday when it should have.,"We understand how frustrating it is, Ian. We hope it doesn't cause too much inconvenience. If there is anything we can help with, please let us know. ^Sarah",Tue Nov 28 11:01:36 +0000 2017
2877177,2877176,Pilot just announced that we have refueled and take off at 8.15 from Chennai. Hope to reach BLR soon.,"We're sorry your flight to Bangalore was diverted to Chennai, Kay. Our airport staff will be able to advise you of the best options available to you. If you decided to travel on to your final destination, we wouldn't be able to cover these costs. ^Steph",Tue Nov 28 06:41:04 +0000 2017
2877184,2877182,Thanks but never flying you again. What kind of nonsense is this,"We're sorry to hear you feel this way, James. Is there anything we can help you with? ^Steph",Tue Nov 28 06:36:05 +0000 2017
2877183,2877185,Really bad communication on your end had me sit in a plane that was on ground with known faults for 4 hours and now no communication what to do next. Keep your business thanks but no thanks,"Hi James, sorry to hear you were delayed. Would you like to discuss your experience with us? If so, please DM us your booking reference, full name, address and telephone number. We'll then arrange a member of the team to contact you.^Jo",Tue Nov 28 22:25:02 +0000 2017
2877187,2877186,Thanks to the staff Yesterday! Sleep sorted time to see what Hong Kong has to offer. 🇭🇰 #tourist #breakfastfirst,"We're delighted you had a great experience with us, Tom. If you'd like to pass on your 'Thanks' to any of the crew, you can do so here: https://t.co/24rWU7Ax8u. Enjoy Hong Kong! ^Liz",Tue Nov 28 06:34:52 +0000 2017
2877189,2877188,I am wanting to cancel my booking today with booking reference as follow : Booking reference 31863504 Please help,"I'm afraid the reference you've given isn't one of ours, Yudha. If you booked with a third-party agent, you'll need to contact them directly for assistance. ^Steph",Tue Nov 28 06:32:33 +0000 2017
2877191,2877190,you’re kidding right? System crash on 16-11-17 couldn’t check in. Trying to check in tonight and still it crashes no joke seriously p!553d off,"We’re sorry you’re having problems on our website. Laura. Try deleting your browser caches. Hopefully, this’ll rectify the issue. If it doesn’t, you’ll be able to check in when you get to the airport. We’re sorry for any inconvenience. Have a great flight! ^Liz",Tue Nov 28 06:31:17 +0000 2017
2877193,2877192,"Dear , thanks so much for making my life a nightmare continued. By charging me 400 dollars just to stay on a flight that did not even cost that amount to begin with.","We're sorry you had a disappointing experience on one of our flights, Chelsea. Can you give us more information about what happened? You're welcome to send a DM, if you want to give us personal information. Thanks. ^Liz",Tue Nov 28 06:25:57 +0000 2017
2877196,2877194,will not be travelling with you again!!! The first I've experienced racism; for being Scottish!! No wonder there is becoming such a huge divide in the U.K with staff and companies like that!! F#*k B.A!! #Boycott #britishairways #Scotland #racist,We're concerned to hear this. Can you tell us more about what happened? We'd like to pass this on as feedback for you. ^Steph,Tue Nov 28 06:20:13 +0000 2017
2877195,2877197,"No, I'd rather just start a boycott campaign against you, as I do not wish to fly with a racist company, simple as that!!! This is just the beginning, you can see how the rest folds in the media!! #boycott #britishairways #Alba #Scotland","If you'd like us to look into this, please let us know, especially as we have a focus on diversity and equality. We're now following you, if you'd prefer to DM us. ^Cecilia",Tue Nov 28 15:10:02 +0000 2017
2877202,2877200,Flown with 4 times already this year &amp; now won’t let me change the name on a booking unless I cancel and pay 3x the original flight cost - absolutely disgusting! Back to Emirates we go...,"Hi John. Our tickets are non-transferable. You should have seen this, in our Terms and Conditions, if you made your booking directly with us. We're sorry you feel let down. ^Liz",Tue Nov 28 06:18:55 +0000 2017
2877201,2877203,"Thank you for the automated response... Customer service at an all time high, I can see! 🤦🏻‍♂️","We appreciate why you're disappointed, John. However, we have to remain fair and consistent to all customers, and abide by the Terms and Conditions. ^Cecilia",Tue Nov 28 10:36:16 +0000 2017
2877938,2877936,hello! We are stuck at Bali airport so can’t get our connecting flight to singapore for the BA flight to London. Is there anyone we can speak to here?,"have you been able to speak with anyone yet, Lynda? If you need our help, please DM your booking reference, full name, home and email address. ^Steph",Tue Nov 28 07:04:04 +0000 2017
2877937,2877939,"Hi Steph. So sorry I only just picked this up. Yes we spoke to someone, thanks for your reply","I’m glad you got sorted, Lynda. If you need help with anything else please get in touch. ^Davina",Thu Nov 30 07:08:05 +0000 2017
2877941,2877940,Honestly how can you delay the first flight out to Durban? So unlike you 😑😑,Hi Bongi. Your flight to Durban is operated by Comair. We'd suggest you speak to them directly about the delay. ^Liz,Tue Nov 28 07:03:29 +0000 2017
2877943,2877942,Hi is the flight BA118 on 11.28.2017 delayed or cancelled from benagluru to london. please reply asap father in law travelling,"Flight BA0118 from Bangalore is delayed, Rajesh. i'm afraid we don't have an updated departure time at the moment. You can check for updates online here: https://t.co/Md01pAPZDw. ^Steph",Tue Nov 28 07:00:34 +0000 2017
2877945,2877944,"You absolutely SHOULD NOT be able to recline your seat on a plane! 😒 C’mon , change this 😫","Reclining seats offers additional comfort on board, Amy. We'll certainly pass your comments on as feedback, however we can't guarantee this will change. ^Steph",Tue Nov 28 06:57:57 +0000 2017
2877947,2877946,On a flight to LHR delayed by technical issues but I must say - captain &amp; crew are an absolute delight. Makes all the difference.,"Thanks for the great feedback, Nadia. We know how inconvenient delays are and we agree, the service you receive makes all the difference. You can thank our crew and flight crew here: https://t.co/XsFvk7mfkC. ^Steph",Tue Nov 28 06:56:20 +0000 2017
2877951,2877949,seriously what is going on with flight BA119 ..we are stuck on the runway in Chennai for 4.5 hours,"We're so sorry your flight to Bengaluru was diverted, Poppy. We hope our staff are keeping you updated. ^Liz",Tue Nov 28 06:55:02 +0000 2017
2877950,2877952,Staff on the plane were great but the follow-up about getting booked onto next flight has been a disaster..no plan..told to wait in hotel..very poor customer service,"We're really disappointed to hear this. As we do have to rebook a lot of passengers, it's difficult to do so all at the same time. We'll be in touch with the hotel when we make further arrangements. I'll pass your kind words on to the crew. ^Chrsi",Tue Nov 28 11:27:33 +0000 2017
2877954,2877955,Any update yet . I still have not heard anything about new flight arrangements?,"Hi there, could you DM us your booking reference, full name and phone number? ^Chris",Tue Nov 28 15:57:30 +0000 2017
2877958,2877956,I booked my flights with city bookers on a BA flight. How can I manage my booking?,"Your booking agent should have given you an airline record locator or PNR, Adam. if this isn't on your documentation please contact your booking agent to request this. ^Steph",Tue Nov 28 06:53:17 +0000 2017
2877957,2877959,I have it now sarah. The required amendments have been made. Quick response too - cheers!,"That's great, Adam. We look forward to welcoming you on board. ^Steph",Tue Nov 28 08:43:17 +0000 2017
2877960,2877961,Is food and drink all inclusive as with Emirates?,"Which flight will you be travelling on, Adam? We'll let you know what to expect on board that flight. ^Cecilia",Tue Nov 28 10:21:09 +0000 2017
2877962,2877963,Dubai to London then London to Newcastle return.,"Hi Adam, food and drink are free on the long haul flights. If you're travelling in Club Europe, it'll also be free on the domestic flights, however, if you're in Euro Traveller, food and drink would need to be purchased. ^Chris",Tue Nov 28 15:22:24 +0000 2017
2877966,2877964,"Terrible how bad are at getting back to you about incidents, poor service","We're sorry you're still waiting for a response, Eva. Our Customer Relations team works in date order and if an investigation is needed this can take longer than expected to complete. We appreciate your continued patience. ^Steph",Tue Nov 28 06:51:24 +0000 2017
2877965,2877967,Strange how the flight is meant to be tomorrow 🙃🙃🙃🙃,"Our Customer Relations team generally deal with post-travel incidents, Eva. Can you DM what's happened, your full name, booking ref, email and contact number? ^Cecilia",Tue Nov 28 08:13:57 +0000 2017
2877970,2877972,Is BA 119 landing in to BLR today? Can you also update about the departure flight BA 118 to Heathrow,"Hi Vignesh. BA0119 was diverted to Chennai yesterday. The updated arrival time in Bengaluru isn't confirmed yet. Also, the departure time for BA0118 today, isn't confirmed. We're sorry for any inconvenience. 1/2",Tue Nov 28 06:50:38 +0000 2017
2877969,2877971,Thank You for the Info :),"You're welcome, Vignesh. We're available on Twitter 24/7 if there's anything else we can help you with. ^Steph",Tue Nov 28 09:38:21 +0000 2017
2878790,2878788,"BA1432, shambolic boarding experience again....","We're concerned to hear this, Declan. Can you tell us what happened when you were boarding your flight to Edinburgh? ^Steph",Tue Nov 28 07:42:30 +0000 2017
2878789,2878792,We were told about 20 mins before boarding gate was open. Got to gate and waited for another 10mins. Then told to go through barriers and stood on ramp for another 10mins whilst they finished getting plane ready.,"This is disappointing to hear, Declan. I'll pass your comments on to both Airport Managers. We apologise for the inconvenience. ^Chris",Tue Nov 28 18:08:43 +0000 2017
2878793,2878795,"It’s always disappointing, you always feedback and nothing happens....","I appreciate your disappointment, Declan. Your comments are important, as they help us to understand where we need to focus our efforts and implement change. I know it may seem like nothing is happening as a result of your feedback, but I wanted to assure you this isn't 1/2",Wed Nov 29 02:34:34 +0000 2017
2878797,2878796,#BA2953 “operational reasons” as an excuse for the FIRST flight of the day being late is a pretty poor excuse. Just say “the crew are late” we made it on time why can’t they.,"We're sorry your flight from Glasgow was delayed and for any inconvenience caused, Larry. Our airport staff will only share the information they've been given about the delay. ^Steph",Tue Nov 28 07:30:11 +0000 2017
2878800,2878799,"Hi, willl I be able to take a framed picture approximately 28x16 as part of my hand baggage when flying Chennai-&gt;London?","You'll find full details of our baggage allowance online, Vinod. If the dimensions exceed what we show online, you won't be able to take the frame on board. You'll find full details here: https://t.co/D7SBviVNUr. ^Steph",Tue Nov 28 07:20:59 +0000 2017
2878802,2878801,How are you still running long haul flights without usb. The plane is still in the 60s. Absolute disgrace,"Thanks for your comment, Stuart. We've fed it back to our Customer Experience team. They’ll use this for future improvements within the airline. Despite this, we hope you had a great flight! ^Liz",Tue Nov 28 07:16:12 +0000 2017
2878804,2878803,forever catching super early morning flights!!! 🛬📉📊💼💄💋👠 &amp; it's immaculate service! haven't been on an early departure flight in ages!!! 😂👌,It was a pleasure to have you on board this morning! We look forward to seeing you again soon. ^Steph,Tue Nov 28 07:15:39 +0000 2017
2878806,2878805,Booked a short trip to Gibraltar in 's Black Monday sale — thought I'd visit whilst I can still get by in English and pay with £s rather than with €s which I won't be able to afford.,"We're glad to hear you've been able to book with us for your trip to Gibraltar, Malcolm. We look forward to welcoming you on board. ^Steph",Tue Nov 28 07:14:26 +0000 2017
2879615,2879614,. do you really have a Thank You points transfer tie-up with Executive Club? BA doesn't seem to think you do! Been trying to transfer points for three weeks with no success.,"We're not aware of you being able to transfer your Avios, Reuven. In this instance we would refer you to Citibank. ^Steph",Tue Nov 28 08:12:37 +0000 2017
2879618,2879616,Can't say I'm terribly impressed with your service. Missed connection because crew arrived too late at airport.,"We're sorry you missed your connection, Bram. Did you speak to our staff in connections? We do have staff available in Terminal 5. ^Cecilia",Tue Nov 28 08:11:53 +0000 2017
2879617,2879619,According to your aircrew there would be no problem. The lady at connections sent us to gates A. We had to depart from gates B,"There shouldn't have been any problems, Bram. We're sorry you received the wrong information, and this will be fed back to London Heathrow. ^Cecilia",Tue Nov 28 10:39:05 +0000 2017
2879623,2879622,My brother has booked a flight but the card he used to book the flight was lost and now he has a new card can he get his ticket using his new card,"Hi, Bronwyn, if it's the same bank account, there shouldn't be any issues. We look forward to welcoming him on board. ^Cecilia",Tue Nov 28 08:10:07 +0000 2017
2879626,2879624,why am I reviving this error? I'm going on my honeymoon and would like to sit next to my husband? Says eticket not found... https://t.co/hNwA21ZyDn,"We'd need to take a look at your booking to see if there is an issue with your tickets, Gillian. Please DM your booking reference, full name, home and email address. ^Steph",Tue Nov 28 07:52:57 +0000 2017
2879629,2879628,(operated by Comair ZA) flight BA6205 does some sky writing on approach to a humid KSIA this morning. https://t.co/7F4f4mNLRV,"Great shot you managed to get, Mark. Thanks for sharing. ^Steph",Tue Nov 28 07:51:00 +0000 2017
2879631,2879630,was on the phone with you last night inquiring about an upgrade - was told the system was experiencing difficulties and that you’d call me back but I never got a call back. Continuing to have difficulties this trip with your company.,"We're sorry you didn't receive a call back. We'd like to help you if we can. Please DM your booking reference, full name, home and email address and what you'd like to upgrade. We'll take a look for you. ^Steph",Tue Nov 28 07:49:43 +0000 2017
2879633,2879632,Was referring to take water down the cape for water crises. Can i ask the attendants for 20 bottles of water when I exit the flight?,"I'm afraid this isn't something we could help with, as we carry limited supplies for on board use, Gavin. ^Steph",Tue Nov 28 07:47:41 +0000 2017
2880643,2880642,So basically the iOS app is broken? Continuous “verify you’re not a robot” loop,"We're not aware of any issues with our app, James. Do you have the latest version, as well the most up to date software on your device? Have you tried deleting the app and installing it again? ^Steph",Tue Nov 28 08:41:50 +0000 2017
2880646,2880644,appalling customer service 1st you cancel the flight 2nd silver exec club operative no idea what to do 3rd more than 12 hours later still waiting on e mail confirmation,"This is disappointing to hear, Elaine. Are you waiting for a confirmation email for your replacement flight? Can you DM your booking ref, full name, email and contact number? ^Cecilia",Tue Nov 28 08:38:20 +0000 2017
2880649,2880648,Bang - Comair at it again - 3 in a row - BA6410 delayed by an hour ....disheartening to say the least,Hi Dwight. Your flights are operated by Comair and Kulula. We'd suggest you speak to them directly about any disruption to your journey. ^Liz,Tue Nov 28 08:37:28 +0000 2017
2880652,2880651,why can I never check in online? I hate the aisle seat and as always that’s what I’ll be lumped with because I couldn’t check in online yesterday or this morning 😡 why does it never work? FYI no medical assistance required or unaccompanied child! https://t.co/gwCrSU0X4u,"Hi, Anna. So we can check your booking for any issues, please DM the ref, your full name, date of birth and contact number. If you made your booking through a travel agent, we'll also need your passport number and expiry date. ^Cecilia",Tue Nov 28 08:35:23 +0000 2017
2880656,2880654,"Hi. To my earlier query reg. Transit Visa for LHR via BA.142-BA.1504 with layover of 2.5 hrs., you said go check from UK Office. But Gov.UK says, ""Check with your airline if you’re not sure if you’ll pass through border control."" Can you help? Hari Prakash Mishra","I'm afraid we're not trained to offer advice and guidance on passport and visa requirements, Hari. You'll need to contact the local embassy to see if you require a visa or not. ^Steph",Tue Nov 28 08:31:49 +0000 2017
2880655,2880658,"I rephrase my query. Flight BA-142 reaches London LHR at 07:35 hrs. My connecting flight BA-1504 leaves LHR after 2hr 35min. at 10:10 hrs. I have valid visa for USA. Do I need to myself transfer luggage or get out of the airport for this, i.e.,""cross the boundary""? BA knows this!","Hi Hari, We don't advise passengers on their travel documentation, as this is the passenger's responsibility. As the BA1504 is operated by American Airlines, you'll need to transfer terminals at London Heathrow. If your flights are both on the same ticket and on the same 1/2",Wed Nov 29 11:56:54 +0000 2017
2880659,2880660,"The flights are on the same booking and ticket. But if both are to/from LHR and yet a ""transfer of terminals"" is involved, maybe by UG train, I hope it doesn't amount to a ""crossing of the border"" or passing through Immigration check. Shall be grateful for this confirmation. Thx.","As previously advised, you will need to contact your local embassy about visa requirements, Hari. ^Leanne",Wed Nov 29 18:23:26 +0000 2017
2880663,2880661,"Hi, I am currently trying to change my booking online but it always ends in an error when I try to reach the final steps of the procedure. It just says that there is a technical problem. Can you help me? The hotline just hangs up on me every time. -Soeren","Hi, we're sorry you've not been able to change your booking online. Please DM your booking ref, full name, email and contact number. What change would you like to make? ^Cecilia",Tue Nov 28 08:31:37 +0000 2017
2880666,2880664,currently trying to make a claim for a delayed luggage but the submission button doesn't work. It sends me an error message twice. Could you kindly advise? regards,"Could you send us a screenshot of the error, Wang? Which device and browser are you using? Have you tried alternatives? Have you used the following link? https://t.co/e0Q8CQge3D. ^Cecilia",Tue Nov 28 08:30:05 +0000 2017
2880665,2880667,Hi Cecilia. No I didn't. I used another link. I found my bag but the bag was delayed for like two days and I'm now trying to have my money back for these two days delay. Does the link you just sent me appropriate for these kind of matters? Thanks,If you purchased any essential items while your bag was delayed you may go to https://t.co/2Ty8CEO0Dq and send our Customer Relations team your receipts and a claim form. ^Julie,Tue Nov 28 18:15:51 +0000 2017
2880668,2880669,That's what I did but It doesn't work. I even uploaded the receipts but It doesn't work It sends me an error message. Could you send me the proper link here ? Regards,Hi Wang sorry you're having problems uploading your receipts. Please send them by using the following link https://t.co/Or4LUUtlBJ. Hope this helps?^Jo,Tue Nov 28 23:34:44 +0000 2017
2880671,2880670,what's happening with flight BA118? Will pax be re-routed today or tomorrow? Need to know urgently #britishairways,"Flight BA0118 from Bangalore has been delayed overnight, Lyndsey. There's an estimated departure time of 12:00 local time on 29 November, however this may change. ^Steph",Tue Nov 28 08:26:11 +0000 2017
2880677,2880672,why is the premium economy like the economy on London Mumbai route? the aircraft is 777-200 on London-Mumbai route while it is 777-300 on Mumbai-London route,"Hi, the product should be similar on both aircraft, Salil. Could you tell us how they're different? Some of our Boeing 777-200 aircraft do have the older World Traveller Plus cabin, but it is still different to World Traveller. ^Cecilia",Tue Nov 28 08:25:06 +0000 2017
2880676,2880678,"the aircraft which i flew was 777-200 and it has the same aircraft all days in the week.. it was confirmed by the air hostesses.. also the premium was similar to economy.. hardly any difference.. only thing different was the seating of 2,4,2 instead of 3,3,3","Thanks for your feedback, Salil. We've passed this back to our Customer Experience team to let them know about your journey. It’s only through your feedback we’re able to focus on areas where we need to improve and we really appreciate your insight. ^Liz",Tue Nov 28 09:54:01 +0000 2017
